"","year","pub.site","site","ppq","hum_dist","hdist.cont","sqrt.hdist.cont","island.side","region.3","region.4","region.full","region.kb","DEM","area_2d","area_3d","rug","vrm","curv","pro.curv","plan.curv","year.site.ppq","Dead.Coral","Live.Coral","Soft.Coral","Dead_Branching","Dead_Columnar","Dead_Foliose","Dead_Massive","Dead_SoftCoral","Dead_Tabulate","Live_Branching","Live_Columnar","Live_Digitate","Live_Encrusting","Live_Encrusting_Columnar","Live_Foliose","Live_FreeLiving","Live_Massive","Live_Massive_Grooved","Live_Porites","Live_SubMassive","Live_Tabulate","Macroalgae","NonCoral_Branching","NonCoral_Encrusting","NonCoral_Massive","NonCoral_SubMassive","Rubble","Sand","SoftCoral_Nodular","SoftCoral_Plating","LB.count","LC.count","LD.count","LE.count","LEC.count","LF.count","LFL.count","LM.count","LMG.count","LP.count","LS.count","LT.count","NCE.count","NCM.count","NCS.count","SCN.count","SCP.count","NCB.count"
"91","2017","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00554,23.90772,1.49372,0.0407,10.57697,106.05317,116.63014,"2017.34.3",44.4563711675626,10.8943308085059,0,6.73587608211018,0,0,37.7204950854524,0,0,0.0697032509009114,0,0,1.43137124719665,0,0.0874163709327201,0.236110393710318,2.49448323127782,0,5.94970335832886,0.625542956158591,0,41.0952816582828,0,0,0.0496979182274688,0,2.70854591211357,0.795772535307726,0,0,6,0,0,87,0,1,2,45,0,53,12,0,0,1,0,0,0,0
"92","2017","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,15.97992,33.45057,2.09329,0.06262,19.88904,139.57547,159.46451,"2017.15.1",62.9674382324686,6.67579087700356,0,20.1272433765785,0,0,38.1219419237943,0,4.71825293209584,0.101716611738069,0,0,0.201105554949653,0,0,0,0.0194660666287607,0,5.22482743810607,1.128675205581,0,0.0525477427027748,0,0,0,0,30.304223147825,0,0,0,3,0,0,15,0,0,0,2,0,8,15,0,0,0,0,0,0,0
"93","2017","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,16.00776,33.78148,2.11032,0.06277,-9.03247,109.241,100.20853,"2017.15.2",90.8019332525982,3.27553834755354,0,9.68694177740462,0,13.5675469918443,32.0136196004883,0,35.533824882861,0.0967035534463538,0,0,0.495962242210407,0,0,0,0.319916635038768,0,1.41601631832161,0.946939598536401,0,0,0,0,0,0,5.92252839984824,0,0,0,2,0,0,19,0,0,0,2,0,2,10,0,0,0,0,0,0,0
"94","2017","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,16.00493,40.29302,2.51754,0.08272,5.47032,-34.42839,-28.95806,"2017.15.3",91.7743182089812,7.21059629923477,0,49.721277110311,0,20.3669352090251,18.7347327174784,0,2.95137317216668,0.0371734646937366,0.058178034155979,0,0.808519733268208,0,1.1122800447656,0.0265337318578654,0.23473012470729,0,1.56076696292356,3.37241420286253,0,0.971401985038024,0,0,0,0,0.0341308634658627,0.00955264328012155,0,0,4,2,0,41,0,4,1,3,0,12,38,0,0,0,0,0,0,0
"95","2017","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,16.00482,29.14894,1.82126,0.05562,-3.07101,20.52698,17.45597,"2017.19.1",97.4880606466355,0.898490425867917,0,13.9116373823052,0,0,72.6344866195205,0,10.9419366448097,0,0,0,0.304807700418217,0,0,0,0,0,0.045923593761764,0.547759131687936,0,0.155396693938617,0,0,0,0,1.43786459662683,0.0201876369311918,0,0,0,0,0,37,0,0,0,0,0,3,12,0,0,0,0,0,0,0
"96","2017","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,16.00368,32.29352,2.01788,0.08233,2.94116,44.81083,47.75199,"2017.19.2",86.8594713158368,1.05843343082256,0,18.7369855616074,0,33.2869898749686,31.8538514889505,0,2.98164439031029,0,0,0,0.315875068865848,0,0,0,0.113561300959559,0,0.0771484353710565,0.551848625626099,0,1.15885844482931,0,0,0,0,10.9232368085114,0,0,0,0,0,0,15,0,0,0,1,0,1,13,0,0,0,0,0,0,0
"97","2017","VL3","19",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks","Bay of Wrecks","BOW",1,16.00214,31.3072,1.95644,0.07606,-8.95963,134.53407,125.57444,"2017.19.3",62.6426798225304,3.89052825371788,0,14.0328755532661,0,8.94493999887276,13.4887362560028,0,26.1761280143887,0.0623289441548015,0,0,0.527792461218707,0,0.399027578591674,0,0.0675094992968489,0,1.38827018704738,1.44559958340847,0,11.1412332305274,0,0,0,0,22.3255586932243,0,0,0,2,0,0,11,0,3,0,2,0,5,9,0,0,0,0,0,0,0
"98","2017","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.0064,30.73891,1.92041,0.04279,-10.00335,99.75357,89.75023,"2017.5.1",82.4618181590998,9.50145255305723,0,11.9388865634157,0,4.59482828636224,64.0860911016287,1.84201220769322,0,0,0,0,1.25909173263028,0,0.805614039471958,0,2.62446036872981,0.0384161236513123,2.54228647470059,2.23158381387329,0,7.79676127524787,0,0,0,0,0.239968012595041,0,0,0,0,0,0,61,0,1,0,37,3,12,33,0,0,0,0,0,0,0
"99","2017","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.02332,26.72448,1.66785,0.04741,-10.70502,2.74082,-7.96421,"2017.5.2",43.7475430373728,15.7498738871001,0,3.16322919171476,0,0.967139125354693,39.6171747203033,0,0,0.536997870793613,0,0,1.57354823816082,0,0.0263303389723779,0.600998256231332,1.80212728419123,0.296380136951463,8.03954680862125,2.87394495317799,0,30.2078324364438,0,0,0.0364717944903001,0,9.66424542796662,0.594033416626408,0,0,3,0,0,47,0,1,7,28,4,23,9,0,0,1,0,0,0,0
"100","2017","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.01441,27.25503,1.70191,0.04922,8.38089,63.00224,71.38313,"2017.5.3",65.7031633974619,12.5770474270151,0.105122503777635,8.46839040930588,0,5.27413994524638,46.3259606876179,5.63467235529171,0,0,0,0,0.246174611757023,0,1.45125253759855,0.779842255674789,2.91730402583285,1.51777288406383,5.01719394536839,0.64750716671967,0,18.2862702766698,0,0,0,0,3.32839639507553,0,0,0.105122503777635,0,0,0,14,0,2,12,27,7,10,10,0,0,0,0,0,1,0
"101","2017","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00379,25.91964,1.61959,0.042,-26.02746,207.29625,181.26879,"2017.37.1",25.3047458973612,4.55223840028563,0,2.32979984200108,0,0.0669586495347667,22.9079874058253,0,0,0.216284685983241,0,0.0255812533776908,0.32307735854751,0,0,0.115171876467415,1.12329445553514,0,2.52213412637302,0.226694644001618,0,28.4422672538649,0,0,0,0,40.5287221426618,1.17202630582645,0,0,6,0,1,29,0,0,2,30,0,23,7,0,0,0,0,0,0,0
"102","2017","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00322,25.43161,1.58916,0.0402,7.07201,182.91322,189.98523,"2017.37.2",56.3548024733893,12.1307783158424,0,3.79168089724033,0,0,52.563121576149,0,0,0.220684799572914,0,0,0.628607083332865,0,0,0,0.435621134704392,0.0407516142250501,10.4413046165043,0.363809067502843,0,20.2021472514155,0,0,0,0,9.56022747423595,1.75204448511691,0,0,3,0,0,28,0,0,0,9,1,22,5,0,0,0,0,0,0,0
"103","2017","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00576,30.46148,1.90316,0.04898,-0.67385,157.82688,157.15303,"2017.37.3",67.908435486747,9.46044054100896,0,9.32880455733285,0,0.252494423480126,57.4987213771864,0.828415128747602,0,0.295954478653653,0,0,0.721633098418281,0,0,0.424622732857738,1.67108785466398,0.0884258425633885,5.77197766118176,0.486738872670161,0,5.30042106770534,0,0,0,0,17.1745690950524,0.156133809486263,0,0,1,0,0,20,0,0,5,19,1,19,9,0,0,0,0,0,0,0
"104","2019","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,15.99823,25.04808,1.56568,0.0559,7.37452,221.80973,229.18425,"2019.27.1",13.7748806048471,0.844716175415061,0,0,0,0,13.7748806048471,0,0,0.252321714780149,0,0,0.13595159743127,0,0,0.339885243651613,0.0274065720272213,0,0.0891510475248084,0,0,2.22200110851303,0,0,0,0,71.7640494775814,11.3943526336434,0,0,4,0,0,9,0,0,3,3,0,5,0,0,0,0,0,0,0,0
"105","2019","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,16.00581,25.09437,1.56783,0.04897,21.52295,244.96518,266.48813,"2019.27.2",9.20484452348368,0.10984551841593,0,0,0,0,9.20484452348368,0,0,0,0,0,0.0555100347585907,0,0,0,0.0543354836573397,0,0,0,0,1.15598944528388,0,0,0,0,82.016498069644,7.5128224431725,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"106","2019","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,16.00729,21.46642,1.34104,0.03956,-0.88431,383.45155,382.56725,"2019.27.3",9.02433188670983,0.0587666071733118,0,0.0442483128105206,0,0,8.98008357389931,0,0,0.0122630859871597,0,0,0.0294426511754883,0,0,0,0,0,0.0170608700106638,0,0,0.744012609176137,0,0,0,0,87.5437907116651,2.62909818527568,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"107","2019","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Leeward","Mid Lagoon","N.Lagoon",1,16.01162,30.36501,1.89644,0.06962,12.31658,6.96363,19.28021,"2019.32.1",50.3601309335388,0.0927236682924587,0,0.927854965618798,0,0,49.43227596792,0,0,0,0,0,0.0650008715287877,0,0,0.0277227967636711,0,0,0,0,0,0.0921303667172056,0,0,0,0,47.5404870556273,1.91452797582427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108","2019","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Leeward","Mid Lagoon","N.Lagoon",1,16.01488,25.40271,1.58619,0.0572,14.1018,350.78267,364.88447,"2019.32.2",22.9038166082899,2.50292008801277,0,1.82629429227043,0,0,21.0775223160195,0,0,0.339284334328322,0,0,0.843781585350563,0,0,0,0.144809627503784,0,0.467726350785517,0.707318190044582,0,10.0022845936488,0,0,0,0,60.4209862010419,4.16999250900672,0,0,9,0,0,19,0,0,0,6,0,5,6,0,0,0,0,0,0,0
"109","2019","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Leeward","Mid Lagoon","N.Lagoon",1,16.00661,25.73142,1.60755,0.05389,8.0252,164.82042,172.84561,"2019.32.3",42.869206471911,8.96052270789807,0.00220405790720094,2.20877110447708,0,0,40.6604353674339,0,0,0.367841076715909,0,0,2.88621382947964,0,0,0.020558754829315,0.329326098710414,0,3.87102301410024,1.48555993406256,0,10.896563437892,0,0,0,0,32.6097153876365,4.66178793675524,0.00220405790720094,0,16,0,0,18,0,0,3,11,0,25,12,0,0,0,0,1,0,0
"110","2019","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,16.00415,28.58532,1.78612,0.04828,20.5435,361.38339,381.92689,"2019.30.1",50.3601309335388,0.0927236682924587,0,0.927854965618798,0,0,49.43227596792,0,0,0,0,0,0.0650008715287877,0,0,0.0277227967636711,0,0,0,0,0,0.0921303667172056,0,0,0,0,47.5404870556273,1.91452797582427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"111","2019","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,15.99712,26.53789,1.65892,0.0628,2.89791,450.93306,453.83096,"2019.30.2",23.6514860674426,0.224979709928467,0,0.193728191841487,0,0,23.4577578756011,0,0,0.0483602412754566,0,0,0.014698516199151,0,0,0,0.161920952453859,0,0,0,0,0.0363778909839651,0,0,0,0,62.2668671093039,13.8202892223411,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"112","2019","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","Leeward","North Lagoon","N.Lagoon",1,16.01165,29.73723,1.85722,0.07077,-5.53521,256.98639,251.45118,"2019.30.3",23.4781291348736,0.249088844103319,0,0,0,0,23.4781291348736,0,0,0.15087017418477,0,0,0.0306238341140266,0,0,0,0.0461606508095762,0,0.021434184994946,0,0,0,0,0,0,0,66.1348185872055,10.1379634338177,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"113","2019","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.01205,27.35463,1.70838,0.05554,25.39155,132.95338,158.34493,"2019.8.1",70.1006181076378,17.1817376323836,0.0121011476108975,4.36726545909119,0,0.0960723721059181,65.6372802764407,0,0,1.21116377698172,0,0.0530939412463683,4.61382790269878,0,0,0.574673384531137,4.34333790612682,1.18871608572208,2.97091915646634,2.22600547861038,0,0.46142337719427,0,0,0.0115828838071284,0,11.9940480836415,0.238488767724778,0.0121011476108975,0,46,0,2,191,0,0,10,116,9,46,67,0,0,1,0,1,0,0
"114","2019","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,15.9991,26.53835,1.65874,0.07157,39.30504,-70.47534,-31.1703,"2019.8.2",56.1687545216178,19.6051103774377,0.530496938290159,8.61563050837973,0,0,47.5531240132381,0,0,0.502955039630356,0,0,2.8215769604336,0,0,0.4113110893052,7.1855314724586,0.925513965553766,4.17958616954518,3.57863568051098,0,19.6100316962912,0,0,0.0254871855851823,0,4.06011928077798,0,0,0.530496938290159,25,0,0,153,0,0,10,128,8,29,53,0,0,1,0,0,1,0
"115","2019","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.01658,25.93679,1.61937,0.04052,0.02482,155.04336,155.06818,"2019.8.3",65.5901057926281,7.51107930008018,0,2.78464382973734,0,0,62.8054619628907,0,0,0.356257046504778,0,0,1.53942677460163,0,0,0.0183994237053255,1.55302499137468,0.288890306843949,3.29687454539938,0.458206211650438,0,3.57528835649255,0,0,0,0,13.5890264263674,9.7345001244318,0,0,13,0,0,88,0,0,1,49,3,25,24,0,0,0,0,0,0,0
"116","2019","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00657,26.60769,1.6623,0.05431,1.60496,136.47952,138.08448,"2019.35.1",58.7421485632348,16.7850549157863,0,8.34562043848053,0,0,50.3965281247542,0,0,0.316440455881635,0,0,3.02185644109676,0,0,0.14333515872712,3.50053353260046,0.158351401442071,8.61074706994315,1.03379085609511,0,8.03509528286972,0,0,0.00426001561214519,0,5.6404168294103,10.7930243930868,0,0,17,0,0,156,0,0,17,103,2,57,21,0,0,1,0,0,0,0
"117","2019","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00755,30.49906,1.90529,0.06807,10.09763,231.47278,241.57041,"2019.35.2",69.9078319252481,10.433026797676,0,4.56353648170755,0,0,65.3442954435406,0,0,0.677381256368115,0,0,3.09658396716739,0,0,0.221662858082302,2.35898202111653,0.092351716311518,2.97352538326118,1.01253959536893,0,7.53203358416855,0,0,0.0151473055160927,0,10.8439154179457,1.26804496944554,0,0,19,0,0,276,0,0,6,88,1,50,21,0,0,1,0,0,0,0
"118","2019","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00397,34.47717,2.15429,0.07997,36.10453,63.95583,100.06036,"2019.35.3",70.4074771101001,8.84976999673312,0,9.25001172991983,0,0,61.1574653801803,0,0,0.711735923799442,0,0,2.97376427715548,0,0,0.104066724157331,0.94692159734081,0.167149014714849,3.46805778830128,0.478074671263921,0,7.31045464794403,0,0,0.0323002319681456,0,4.39310019563195,9.00689781762264,0,0,30,0,0,217,0,0,5,39,2,56,11,0,0,1,0,0,0,0
"119","2019","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00771,28.7114,1.7936,0.06343,-9.41942,232.28089,222.86147,"2019.34.1",50.2421273473101,24.8444891758408,0,4.29874757977057,0,0,45.9433797675395,0,0,1.66297491363592,0,0,4.52313868049431,0.0410885037769697,0.0349364477654604,0.209088874271609,5.21020553165202,0,11.3964188551603,1.76663736908415,0,7.8328263860498,0,0,0.0170724229133981,0,11.3325671208322,5.73091754705372,0,0,29,0,0,246,1,1,4,94,0,61,20,0,0,1,0,0,0,0
"120","2019","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.00646,28.05779,1.7529,0.0631,18.53515,203.95548,222.49062,"2019.34.2",59.6364525950479,24.828793577183,0,6.67751121338583,0,0,52.4398324753047,0,0.519108906357304,1.07931747449044,0,0.0152491677146695,4.43457791571927,0,0,0.220428874564569,7.88172693044874,0.631081901899187,8.97041505285889,1.59599625948723,0,6.0782645260192,0.0700299754532754,0,0.0153241328980272,0,4.63587817433041,4.73525701906821,0,0,21,0,3,239,0,0,3,133,5,55,27,0,0,2,0,0,0,1
"121","2019","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","Leeward","South Lagoon","S.Lagoon",1,16.0061,27.42212,1.71323,0.06227,-0.17006,253.54151,253.37145,"2019.34.3",58.2861733081641,26.2217217146227,0,6.29614844156192,0,0,51.9900248666022,0,0,1.40858051172452,0,0.00288674277128681,3.63541513516736,0,0.192187086924761,0.317298018763453,6.59355167897521,0.18997516713897,11.6818607019146,2.12597982891613,0.0739868423264222,10.0087370831539,0,0,0.0653141172906082,0,4.81228767678878,0.605766099979899,0,0,29,0,1,178,0,1,5,125,2,60,27,2,0,4,0,0,0,0
"122","2019","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00676,37.61888,2.35019,0.08341,6.67165,135.07258,141.74423,"2019.5.1",80.7823783228931,15.5377902118523,0.0554785194107656,14.0738945139679,0.161906061996621,0,66.5465777469286,0,0,0.375660798834451,0,0,4.17122870238679,0.141007903502363,0,0.194612148608711,3.50492418716628,0.463070704811481,3.04965671104219,3.63762905550007,0,1.28802004473893,0,0,0,0,2.19681816946501,0.139514731639843,0,0.0554785194107656,17,0,0,174,2,0,9,60,13,13,52,0,0,0,0,0,1,0
"123","2019","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.02338,31.82561,1.9862,0.06876,12.99001,-9.98158,3.00843,"2019.5.2",48.2327501341942,21.2631706566106,0.106139204070098,2.40610260197898,0,0,45.7167726572339,0.109874874981314,0,0.667787035326038,0,0,2.93843882508348,0,0,0.683421971844267,2.7591952229812,0,9.96087648693267,4.25345111444293,0,10.4212558302815,0,0,0,0,19.7903683677108,0.186315807132861,0,0.106139204070098,18,0,0,202,0,0,17,44,0,33,14,0,0,0,0,0,3,0
"124","2019","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.01611,30.95609,1.93281,0.06695,-4.19426,22.86646,18.6722,"2019.5.3",67.5312884638256,21.872878295188,0.161230055779668,6.53650682363679,0,0.709449704494807,57.1343566109161,3.15097532477789,0,0.515224456273878,0,0,2.87972175407063,0.138648483204448,0.0391634516904495,1.08193639638183,3.7781461946117,4.63142621953446,6.11833880287698,2.69027253654366,0,7.24726759538092,0,0,0,0,3.18733558982574,0,0.0228125701381959,0.138417485641472,16,0,0,151,1,1,28,51,19,8,35,0,0,0,0,1,2,0
"125","2019","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00458,29.84515,1.86479,0.06835,14.73712,274.16811,288.90523,"2019.37.1",32.9949301364064,9.3265900068359,0.121357138497749,2.16439491375722,0,0,30.8305352226491,0,0,0.750662647956915,0,0.0690149619664966,1.42275893307416,0,0,0.149011848547141,1.94987882089612,0.15553978439571,3.86341984003996,0.966303169959401,0,1.83499339678987,0,0,0,0,52.2917708715756,3.43035844989447,0.121357138497749,0,23,0,1,104,0,0,6,94,1,75,18,0,0,0,0,2,0,0
"126","2019","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00275,30.41518,1.90062,0.060067,-0.38502,118.53327,118.14825,"2019.37.2",52.9151566520686,18.3779735381953,0.108201021916575,3.28183962713224,0,0,49.6333170249364,0,0,1.48793885106521,0,0,1.50142964314701,0,0,0.0480324638025692,1.19150351038401,0.271913438183611,13.0643182408557,0.812837390757203,0,1.16513372521348,0,0,0,0,26.7732041779878,0.660330884618268,0,0.108201021916575,19,0,0,58,0,0,2,31,3,30,11,0,0,0,0,0,3,0
"127","2019","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay","Vaskess Bay","Vaskes",1,16.00956,33.6178,2.09986,0.07258,4.91253,82.97602,87.88855,"2019.37.3",47.1348477609195,14.2663255801593,1.25775805552993,7.95245100873983,0,0,38.5346655145733,0.647731237606403,0,0.358129603764852,0,0,1.82114717630765,0,0.0209482861176556,0.503526180460564,2.31617676186284,0.766490178291874,7.03175574273433,1.44815165061952,0,0.720451360082136,0,0,0,0,36.6206172433091,0,1.25775805552993,0,12,0,0,75,0,1,8,40,6,25,27,0,0,0,0,2,0,0
