Year,site,ppq,digitizer,OBJECTID *,SHAPE *,Benthic_Morphology,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope
2019,34,2,NH,476,Polygon,Live_SubMassive,0.526988,0.008372,-1.650293,-1.554379,-1.591458,0.009722,17.527005,1123.572887,182.747418
2019,34,2,NH,477,Polygon,Live_Encrusting,0.199983,0.001012,-1.700493,-1.670381,-1.684108,0.000538,44.043328,279.68551,227.134043
2019,34,2,NH,478,Polygon,Live_Encrusting,0.092861,0.000585,-1.659622,-1.658287,-1.659116,0.000101,6.601069,15.655106,10.662626
2019,34,2,NH,479,Polygon,Live_Porites,0.689731,0.015669,-1.722838,-1.648922,-1.67284,0.01602,2.348571,3267.167232,88.283188
2019,34,2,NH,480,Polygon,Live_Massive,0.095213,0.000649,-1.667192,-1.657661,-1.661009,0.000236,1.5849,76.686451,50.721229
2019,34,2,NH,481,Polygon,Live_Massive,0.045563,0.000126,-1.721547,-1.71945,-1.720435,0.000027,22.719484,37.248013,32.401408
2019,34,2,NH,482,Polygon,Live_Massive,0.040967,0.000105,-1.725109,-1.722123,-1.723298,0.000022,56.584028,63.264105,60.401176
2019,34,2,NH,483,Polygon,Macroalgae,0.332202,0.002413,-1.725991,-1.66466,-1.70108,0.003446,9.480584,582.118714,321.887715
2019,34,2,NH,484,Polygon,Rubble,0.150149,0.001596,-1.751487,-1.721951,-1.734159,0.001822,34.749036,1194.189925,110.871168
2019,34,2,NH,485,Polygon,Macroalgae,1.730307,0.026059,-1.819536,-1.654654,-1.7503,0.0329,2.692717,1254.672978,280.863974
2019,34,2,NH,486,Polygon,Macroalgae,0.212342,0.002816,-1.748002,-1.682636,-1.707192,0.003732,10.714291,464.464881,204.013174
2019,34,2,NH,487,Polygon,Macroalgae,0.325153,0.005166,-1.776912,-1.642559,-1.739073,0.006671,17.880402,3490.012246,152.88951
2019,34,2,NH,488,Polygon,Rubble,0.775204,0.023977,-1.788629,-1.706467,-1.756239,0.029981,6.004203,795.011879,121.316481
2019,34,2,NH,489,Polygon,Live_Massive,0.189842,0.002465,-1.693586,-1.57235,-1.644108,0.005461,52.606819,10000,536.513999
2019,34,2,NH,490,Polygon,Live_Porites,0.083342,0.000519,-1.590969,-1.586337,-1.589299,0.000118,9.613955,54.982522,31.918932
2019,34,2,NH,491,Polygon,Live_Encrusting,0.078957,0.000412,-1.778357,-1.745723,-1.76272,0.000307,194.759115,445.301314,270.088251
2019,34,2,NH,492,Polygon,Live_Encrusting,0.042305,0.000126,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,493,Polygon,Live_Branching,0.723049,0.034472,-1.873326,-1.735947,-1.784359,0.067466,1.441252,872.509199,262.730874
2019,34,2,NH,494,Polygon,Sand,0.400042,0.003905,-1.8938,-1.799322,-1.856053,0.007099,20.626275,1079.107545,417.704115
2019,34,2,NH,495,Polygon,Rubble,2.952552,0.103626,-1.971069,-1.746952,-1.936872,0.1194,0.464686,10000,124.714289
2019,34,2,NH,496,Polygon,Rubble,0.153694,0.001084,-1.926822,-1.903989,-1.918125,0.000793,11.749266,194.967877,70.431716
2019,34,2,NH,497,Polygon,Macroalgae,0.204256,0.002099,-1.935178,-1.903321,-1.916328,0.002369,19.808288,125.213489,78.811986
2019,34,2,NH,498,Polygon,Macroalgae,0.137021,0.001116,-1.939769,-1.920065,-1.931248,0.000874,60.051121,87.652112,68.070397
2019,34,2,NH,499,Polygon,Sand,0.7812,0.015669,-1.970239,-1.917598,-1.948034,0.016647,5.671638,237.137364,36.776503
2019,34,2,NH,500,Polygon,Sand,0.756957,0.008413,-1.943372,-1.842153,-1.926219,0.009998,1.768681,8066.375935,275.113356
2019,34,2,NH,501,Polygon,Macroalgae,1.304994,0.028651,-1.968337,-1.867065,-1.929572,0.033999,0.905052,5592.406348,98.509931
2019,34,2,NH,502,Polygon,Rubble,1.067161,0.038541,-1.956565,-1.875677,-1.93279,0.045664,3.619042,2795.706209,133.559837
2019,34,2,NH,503,Polygon,Live_Porites,1.20938,0.022864,-1.941378,-1.828445,-1.876954,0.038029,7.509959,2100.129793,288.769959
2019,34,2,NH,504,Polygon,Rubble,2.121278,0.066066,-1.958584,-1.846426,-1.912342,0.075676,0.393558,3565.834228,140.968694
2019,34,2,NH,505,Polygon,Macroalgae,0.215625,0.001646,-1.911759,-1.884987,-1.897193,0.001335,11.179849,167.299017,80.845543
2019,34,2,NH,506,Polygon,Sand,0.072438,0.000223,-1.901334,-1.890919,-1.896441,0.000055,61.896611,126.261899,84.986819
2019,34,2,NH,507,Polygon,Live_Encrusting,0.208042,0.00217,-1.880057,-1.861539,-1.866244,0.001087,5.860183,137.281954,45.825536
2019,34,2,NH,508,Polygon,Live_Encrusting,0.055086,0.00021,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,509,Polygon,Live_Encrusting,0.092784,0.000574,-1.894416,-1.889102,-1.891631,0.000115,11.372547,181.729011,40.977085
2019,34,2,NH,510,Polygon,Rubble,0.176004,0.001399,-1.922047,-1.907178,-1.915737,0.000577,1.947491,199.207354,47.682144
2019,34,2,NH,511,Polygon,Live_Encrusting,0.061307,0.000215,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,512,Polygon,Live_Encrusting,0.05004,0.000168,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,513,Polygon,Sand,1.04621,0.019045,-1.936463,-1.908024,-1.923762,0.014964,1.904132,169.092991,19.613062
2019,34,2,NH,514,Polygon,Rubble,0.629947,0.008312,-1.9539,-1.92236,-1.933978,0.005779,2.646492,10000,26.87251
2019,34,2,NH,515,Polygon,Live_Encrusting,1.054958,0.039551,-1.912883,-1.82169,-1.851709,0.046403,6.121742,10000,118.497242
2019,34,2,NH,516,Polygon,Live_Encrusting,0.327106,0.003863,-1.717523,-1.686949,-1.698998,0.002725,34.885985,123.31415,73.023712
2019,34,2,NH,517,Polygon,Live_Encrusting,0.104916,0.000599,-1.642016,-1.634674,-1.638387,0.000113,45.292161,56.066527,52.131585
2019,34,2,NH,518,Polygon,Live_Encrusting,0.159729,0.00125,-1.599175,-1.573016,-1.582082,0.000634,12.763701,109.787154,60.612473
2019,34,2,NH,519,Polygon,Macroalgae,0.21544,0.003246,-1.807834,-1.722211,-1.769848,0.002859,10.00337,457.680338,127.958545
2019,34,2,NH,520,Polygon,Live_Encrusting,0.102325,0.000713,-1.892304,-1.881158,-1.88773,0.000349,36.035847,95.147585,48.878335
2019,34,2,NH,521,Polygon,Live_Encrusting,0.227103,0.003784,-1.90245,-1.869497,-1.878294,0.003167,9.635905,2166.71319,60.18105
2019,34,2,NH,522,Polygon,Live_Encrusting,0.168773,0.001813,-1.918867,-1.906662,-1.916681,0.000748,5.854495,131.766759,30.604772
2019,34,2,NH,523,Polygon,Live_Encrusting,0.131486,0.001202,-1.928006,-1.909157,-1.916123,0.000736,18.719171,2733.155972,78.493889
2019,34,2,NH,524,Polygon,Live_Encrusting,0.300404,0.004651,-1.92441,-1.874132,-1.900367,0.004206,17.241519,375.765563,95.68256
2019,34,2,NH,525,Polygon,Macroalgae,0.262094,0.003487,-1.932296,-1.897658,-1.916163,0.002707,17.493101,332.513327,91.72364
2019,34,2,NH,526,Polygon,Rubble,0.142263,0.001106,-1.942569,-1.932297,-1.936534,0.000666,7.567629,2113.650634,59.909419
2019,34,2,NH,527,Polygon,Live_Porites,0.205946,0.003022,-1.851907,-1.826495,-1.836589,0.002132,28.63773,142.11649,74.017972
2019,34,2,NH,528,Polygon,Live_Encrusting,0.087452,0.000541,-1.767636,-1.746522,-1.759511,0.000376,5.693019,412.689826,144.936385
2019,34,2,NH,529,Polygon,Live_Encrusting,0.111593,0.000921,-1.771278,-1.75629,-1.763273,0.000439,18.288564,101.625096,60.673219
2019,34,2,NH,530,Polygon,Macroalgae,0.492232,0.008875,-1.884505,-1.732405,-1.78905,0.018398,16.128865,10000,443.545342
2019,34,2,NH,531,Polygon,Live_Encrusting,0.057295,0.000241,-1.683978,-1.656396,-1.671738,0.000462,35.837927,260.724618,170.354139
2019,34,2,NH,532,Polygon,Live_Encrusting,0.104078,0.000547,-1.640566,-1.616288,-1.633062,0.000309,46.63703,156.161773,85.251119
2019,34,2,NH,533,Polygon,Live_Encrusting,0.132404,0.001326,-1.616914,-1.593535,-1.603146,0.000977,34.815227,679.924575,92.715529
2019,34,2,NH,534,Polygon,Live_Branching,0.212945,0.003411,-1.588688,-1.543315,-1.556912,0.003269,11.056458,508.254691,105.567801
2019,34,2,NH,535,Polygon,Live_Encrusting,0.078714,0.000368,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,536,Polygon,Live_Encrusting,0.124404,0.000731,-1.89256,-1.880693,-1.885896,0.00023,51.338859,82.886903,64.712122
2019,34,2,NH,537,Polygon,Live_Encrusting,0.040046,0.000104,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,538,Polygon,Live_Encrusting,0.057676,0.000226,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,539,Polygon,Live_Porites,0.444574,0.004644,-1.926981,-1.878894,-1.902622,0.003128,7.166518,854.485572,75.608103
2019,34,2,NH,540,Polygon,Live_Encrusting,0.17937,0.002216,-1.893225,-1.856692,-1.869637,0.001763,40.416677,207.55153,97.33606
2019,34,2,NH,541,Polygon,Macroalgae,0.213504,0.002625,-1.919143,-1.682986,-1.831998,0.011818,24.209265,1953.03841,985.324027
2019,34,2,NH,542,Polygon,Dead_Branching,1.174021,0.046411,-1.900654,-1.542973,-1.639994,0.101656,1.538139,10000,556.837836
2019,34,2,NH,543,Polygon,Live_Encrusting,0.149513,0.000773,-1.704561,-1.683149,-1.69473,0.000268,8.576016,138.026653,71.059742
2019,34,2,NH,544,Polygon,Live_Encrusting,0.064308,0.000283,-1.632084,-1.568044,-1.597576,0.000486,217.006679,518.518107,389.258538
2019,34,2,NH,545,Polygon,Rubble,0.5146,0.013646,-1.681597,-1.547655,-1.598686,0.023731,8.334499,723.857319,217.612164
2019,34,2,NH,546,Polygon,Dead_Branching,0.759939,0.031944,-1.802224,-1.617434,-1.694914,0.062901,7.929119,10000,281.211887
2019,34,2,NH,547,Polygon,Live_Encrusting,0.137391,0.001359,-1.864955,-1.846776,-1.854875,0.001052,37.054212,96.604742,68.35013
2019,34,2,NH,548,Polygon,Live_Encrusting,0.142819,0.00097,-1.858934,-1.793848,-1.837457,0.001721,93.023788,3044.233738,341.775024
2019,34,2,NH,549,Polygon,Macroalgae,1.950457,0.026637,-1.924484,-1.764344,-1.856915,0.029806,3.000498,3852.377355,147.340573
2019,34,2,NH,550,Polygon,Rubble,0.070151,0.000313,-1.913523,-1.883868,-1.899317,0.00061,145.933833,259.877018,169.673836
2019,34,2,NH,551,Polygon,Rubble,0.040593,0.000119,-1.922804,-1.92051,-1.921683,0.000121,1.962002,46.787776,18.469482
2019,34,2,NH,552,Polygon,Rubble,0.048295,0.000147,-1.918215,-1.91149,-1.914004,0.000157,19.023121,48.446531,35.072346
2019,34,2,NH,553,Polygon,Rubble,0.055096,0.000156,-1.926323,-1.910681,-1.917196,0.000248,70.444698,161.877342,130.174669
2019,34,2,NH,554,Polygon,Rubble,6.410161,0.307672,-1.963642,-1.760131,-1.9147,0.381704,0.59763,10000,124.242152
2019,34,2,NH,555,Polygon,Live_Branching,0.271734,0.004429,-1.867306,-1.825877,-1.839704,0.003496,7.42481,1750.937943,74.066616
2019,34,2,NH,556,Polygon,Live_Encrusting,0.16281,0.001953,-1.834067,-1.814058,-1.820141,0.001126,8.962435,457.806084,59.840176
2019,34,2,NH,557,Polygon,Live_Encrusting,0.097517,0.000606,-1.779913,-1.757699,-1.766853,0.000289,57.040486,171.154802,107.636131
2019,34,2,NH,558,Polygon,Macroalgae,0.113632,0.000839,-1.855593,-1.811327,-1.832183,0.00061,107.141125,350.428219,188.008399
2019,34,2,NH,559,Polygon,Rubble,0.221885,0.002448,-1.856453,-1.808988,-1.829954,0.002133,40.800448,10000,147.070148
2019,34,2,NH,560,Polygon,Macroalgae,0.329441,0.002232,-1.839494,-1.818677,-1.827797,0.000905,4.000664,118.682948,53.454087
2019,34,2,NH,561,Polygon,Macroalgae,0.223422,0.003002,-1.877098,-1.801146,-1.846456,0.003749,8.554144,10000,179.748197
2019,34,2,NH,562,Polygon,Rubble,0.514508,0.007613,-1.901308,-1.77418,-1.861287,0.009683,6.707718,1582.715293,253.996677
2019,34,2,NH,563,Polygon,Macroalgae,0.164787,0.001418,-1.82807,-1.752798,-1.803275,0.001333,53.121629,829.085189,336.002373
2019,34,2,NH,564,Polygon,Macroalgae,0.575093,0.012921,-1.876404,-1.762787,-1.844023,0.019777,4.194719,7316.171965,258.233345
2019,34,2,NH,565,Polygon,Rubble,0.546672,0.016022,-1.892155,-1.794691,-1.846875,0.026803,5.747616,1206.575298,267.857471
2019,34,2,NH,566,Polygon,Live_Massive,0.230201,0.001507,-1.825053,-1.750246,-1.790175,0.00276,141.624107,10000,488.781447
2019,34,2,NH,567,Polygon,Live_Encrusting,0.140126,0.001177,-1.781285,-1.74388,-1.759741,0.000793,31.044993,240.533793,85.657356
2019,34,2,NH,568,Polygon,Live_Encrusting,0.130054,0.000924,-1.804567,-1.787842,-1.795766,0.000386,22.160477,5875.481147,136.6538
2019,34,2,NH,569,Polygon,Rubble,0.391126,0.007398,-1.801568,-1.743265,-1.769575,0.007545,8.596555,233.030572,72.642225
2019,34,2,NH,570,Polygon,Live_Porites,0.487065,0.012161,-1.847263,-1.780123,-1.815538,0.011646,14.184247,226.600996,61.492067
2019,34,2,NH,571,Polygon,Live_Massive,0.09917,0.000557,-1.835844,-1.814116,-1.823012,0.000356,47.526611,259.921931,120.470089
2019,34,2,NH,572,Polygon,Macroalgae,0.78943,0.015758,-1.885015,-1.689283,-1.8454,0.019174,9.855095,10000,352.216043
2019,34,2,NH,573,Polygon,Macroalgae,0.455729,0.007939,-1.874688,-1.716767,-1.787371,0.010856,2.934694,858.158573,310.846312
2019,34,2,NH,574,Polygon,Live_Encrusting,0.123052,0.001142,-1.747373,-1.734925,-1.739456,0.000897,13.374087,70.573226,40.318678
2019,34,2,NH,575,Polygon,Live_Encrusting,0.154883,0.001733,-1.757332,-1.738799,-1.747137,0.001473,8.853078,148.518852,50.908566
2019,34,2,NH,576,Polygon,Macroalgae,0.599809,0.010342,-1.789345,-1.712061,-1.748377,0.012003,10.547016,573.998048,120.94733
2019,34,2,NH,577,Polygon,Live_Massive,0.065984,0.000288,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,578,Polygon,Rubble,0.31815,0.005188,-1.784268,-1.658742,-1.747818,0.008387,9.224569,10000,548.658465
2019,34,2,NH,579,Polygon,Live_Encrusting,0.09297,0.000567,-1.657203,-1.638801,-1.646779,0.000799,30.148541,196.820646,103.489458
2019,34,2,NH,580,Polygon,Live_Encrusting,0.143487,0.001423,-1.682353,-1.652346,-1.669437,0.001216,9.003641,520.690076,95.475855
2019,34,2,NH,581,Polygon,Dead_Branching,0.968302,0.028922,-1.750107,-1.558687,-1.640257,0.077144,6.188366,10000,420.549901
2019,34,2,NH,582,Polygon,Live_Massive,0.310937,0.002893,-1.725975,-1.636785,-1.681108,0.006733,45.831293,797.110658,283.358657
2019,34,2,NH,583,Polygon,Live_Encrusting,0.113649,0.000828,-1.630104,-1.62148,-1.625269,0.000342,20.718024,340.654821,45.006299
2019,34,2,NH,584,Polygon,Macroalgae,1.322086,0.017435,-1.702799,-1.546049,-1.6089,0.02961,3.745113,967.811979,217.689284
2019,34,2,NH,585,Polygon,Dead_Branching,2.016934,0.041236,-1.717429,-1.525213,-1.62386,0.082306,4.242855,2335.929478,298.007874
2019,34,2,NH,586,Polygon,Rubble,0.240792,0.001959,-1.678664,-1.643743,-1.663652,0.001638,8.60209,431.395796,117.820905
2019,34,2,NH,587,Polygon,Live_Encrusting,0.111928,0.000658,-1.683549,-1.655262,-1.670043,0.000552,49.699416,183.834549,139.893499
2019,34,2,NH,588,Polygon,Live_Porites,0.563877,0.011143,-1.756784,-1.656783,-1.69396,0.011872,7.355854,4062.757316,141.171755
2019,34,2,NH,589,Polygon,Macroalgae,0.255784,0.001879,-1.713349,-1.660821,-1.688716,0.002823,53.249622,6015.426559,292.544793
2019,34,2,NH,590,Polygon,Macroalgae,0.803807,0.010159,-1.754262,-1.589914,-1.68866,0.020823,4.104742,6783.402037,395.082814
2019,34,2,NH,591,Polygon,Rubble,0.326201,0.002784,-1.698385,-1.633447,-1.666332,0.005142,33.850627,443.171304,213.218162
2019,34,2,NH,592,Polygon,Rubble,0.133944,0.000955,-1.675119,-1.665783,-1.670681,0.000783,22.846214,70.28322,39.888074
2019,34,2,NH,593,Polygon,Macroalgae,0.352382,0.005829,-1.845901,-1.674837,-1.794367,0.014214,41.053723,1460.699302,536.063477
2019,34,2,NH,594,Polygon,Live_SubMassive,0.143593,0.001467,-1.705723,-1.601336,-1.64035,0.003845,45.307273,10000,1168.733756
2019,34,2,NH,595,Polygon,Rubble,0.537646,0.009765,-1.800542,-1.702296,-1.7291,0.011286,7.017847,415.195498,112.9396
2019,34,2,NH,596,Polygon,Rubble,0.400157,0.005039,-1.755474,-1.728485,-1.741681,0.005157,4.686513,685.342689,46.960822
2019,34,2,NH,597,Polygon,Rubble,0.155002,0.001214,-1.740949,-1.708439,-1.724687,0.001466,22.197148,10000,358.589644
2019,34,2,NH,598,Polygon,Live_SubMassive,0.093816,0.000508,-1.745718,-1.731756,-1.737978,0.000499,35.496401,134.297461,62.28519
2019,34,2,NH,599,Polygon,Live_SubMassive,0.251589,0.002115,-1.731725,-1.716782,-1.723448,0.00162,4.243712,87.418385,43.386523
2019,34,2,NH,600,Polygon,Rubble,0.239349,0.004006,-1.777956,-1.753764,-1.764386,0.004454,11.687726,141.299723,53.141945
2019,34,2,NH,601,Polygon,Live_FreeLiving,0.514181,0.009143,-1.789857,-1.73778,-1.764265,0.010534,9.891158,216.24953,73.641665
2019,34,2,NH,602,Polygon,Macroalgae,4.985516,0.136534,-1.85369,-1.630625,-1.743469,0.176044,2.164111,10000,170.386729
2019,34,2,NH,603,Polygon,Live_Branching,0.313269,0.005425,-1.715199,-1.68782,-1.695292,0.003727,16.219709,1199.359917,59.079379
2019,34,2,NH,604,Polygon,Live_Encrusting,0.065188,0.000288,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,605,Polygon,Live_Encrusting,0.146247,0.001176,-1.748214,-1.718757,-1.733457,0.000648,85.132572,222.06021,126.402256
2019,34,2,NH,606,Polygon,Live_Encrusting,0.112921,0.000677,-1.737293,-1.72799,-1.732773,0.000118,65.187133,71.135417,68.480003
2019,34,2,NH,607,Polygon,Live_Encrusting,0.139564,0.001075,-1.667269,-1.658699,-1.662367,0.000314,7.036485,50.402905,28.538676
2019,34,2,NH,608,Polygon,Live_Massive,0.079906,0.000418,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,609,Polygon,Live_Encrusting,0.273352,0.003634,-1.828806,-1.670081,-1.759959,0.010165,23.048073,6072.394019,648.191974
2019,34,2,NH,610,Polygon,Live_Encrusting,0.052581,0.000134,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,611,Polygon,Live_Porites,0.573879,0.01609,-1.77318,-1.679803,-1.710876,0.016575,10.684236,816.677768,85.785328
2019,34,2,NH,612,Polygon,Live_Porites,0.086368,0.000404,-1.758878,-1.740594,-1.750438,0.000311,83.298403,202.019933,146.324971
2019,34,2,NH,613,Polygon,Live_Massive,0.104661,0.000794,-1.741098,-1.711496,-1.721133,0.000795,6.788426,387.398258,166.255133
2019,34,2,NH,614,Polygon,Live_Encrusting,0.134153,0.001062,-1.738583,-1.727626,-1.732021,0.000332,25.469288,62.879136,41.211548
2019,34,2,NH,615,Polygon,Rubble,0.381632,0.005953,-1.774514,-1.695131,-1.737497,0.006149,3.663292,373.388916,137.696032
2019,34,2,NH,616,Polygon,Macroalgae,0.126449,0.000967,-1.831433,-1.790871,-1.812559,0.000559,44.7727,7053.550998,350.115817
2019,34,2,NH,617,Polygon,Macroalgae,0.23757,0.003534,-1.739477,-1.718579,-1.72956,0.002342,12.252421,65.773806,47.208248
2019,34,2,NH,618,Polygon,Live_Porites,0.149122,0.00165,-1.663005,-1.627301,-1.635347,0.001098,7.604986,340.403318,105.770162
2019,34,2,NH,619,Polygon,Live_Porites,0.402001,0.011734,-1.72346,-1.643567,-1.66219,0.015615,7.325483,1374.325627,282.926186
2019,34,2,NH,620,Polygon,Macroalgae,1.663648,0.03092,-1.8756,-1.683518,-1.806533,0.048124,1.369382,3260.038039,480.291694
2019,34,2,NH,621,Polygon,Live_Encrusting,0.090643,0.00046,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,622,Polygon,Live_Encrusting,0.161056,0.001798,-1.693784,-1.673659,-1.678336,0.001966,6.231898,180.178746,42.183009
2019,34,2,NH,623,Polygon,Dead_Branching,1.71543,0.089009,-1.767279,-1.557601,-1.64563,0.154021,3.619104,10000,236.813606
2019,34,2,NH,624,Polygon,Live_Branching,0.258021,0.00229,-1.681281,-1.604454,-1.62634,0.002922,6.272715,10000,312.29916
2019,34,2,NH,625,Polygon,Live_Branching,0.295313,0.006022,-1.693957,-1.628018,-1.646602,0.007542,9.788047,839.744864,173.423331
2019,34,2,NH,626,Polygon,Live_Encrusting,0.128607,0.00091,-1.740621,-1.681978,-1.709841,0.001425,32.682483,729.141554,462.358809
2019,34,2,NH,627,Polygon,Macroalgae,0.225783,0.001765,-1.775959,-1.758209,-1.764404,0.000618,18.267373,112.91595,71.664908
2019,34,2,NH,628,Polygon,Macroalgae,0.250773,0.003209,-1.798303,-1.762622,-1.77601,0.002652,4.258922,515.741795,79.329694
2019,34,2,NH,629,Polygon,Live_Massive,0.107926,0.000729,-1.803068,-1.774845,-1.787264,0.000553,75.048178,240.022029,128.513363
2019,34,2,NH,630,Polygon,Live_FreeLiving,0.098902,0.0005,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,631,Polygon,Live_Encrusting,0.067253,0.000301,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,632,Polygon,Live_Encrusting,0.058947,0.000206,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,633,Polygon,Live_Encrusting,0.0425,0.000129,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,634,Polygon,Live_Encrusting,0.07384,0.000277,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,635,Polygon,Live_Encrusting,0.132895,0.001343,-1.726026,-1.704328,-1.711522,0.000762,28.989156,147.094691,76.0046
2019,34,2,NH,636,Polygon,Live_Massive,0.321501,0.007311,-1.722986,-1.68054,-1.697871,0.007023,24.238086,268.557665,86.991961
2019,34,2,NH,637,Polygon,Live_Massive,0.44045,0.010516,-1.734079,-1.651948,-1.67254,0.013596,19.151607,5329.830617,194.576623
2019,34,2,NH,638,Polygon,Macroalgae,1.179138,0.017759,-1.957199,-1.798419,-1.900541,0.027106,1.998915,10000,253.806458
2019,34,2,NH,639,Polygon,Rubble,0.160095,0.001672,-1.903859,-1.889808,-1.896888,0.001891,29.971662,68.299232,52.664428
2019,34,2,NH,640,Polygon,Rubble,0.84152,0.017402,-1.927306,-1.76113,-1.877261,0.032926,6.985305,5592.197786,359.318414
2019,34,2,NH,641,Polygon,Rubble,0.126238,0.000739,-1.979014,-1.951261,-1.964085,0.000808,10.673382,263.795104,106.367235
2019,34,2,NH,642,Polygon,Rubble,1.248894,0.04524,-1.981518,-1.78896,-1.876021,0.079263,7.424722,10000,224.855915
2019,34,2,NH,643,Polygon,Live_Porites,1.116375,0.029375,-2.033022,-1.926651,-1.976855,0.029113,0.895423,610.237436,70.693975
2019,34,2,NH,644,Polygon,Live_Encrusting,0.328909,0.005911,-2.019935,-1.969362,-1.99834,0.005328,13.586343,611.426122,69.756049
2019,34,2,NH,645,Polygon,Live_Encrusting,0.056128,0.000239,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,646,Polygon,Live_Encrusting,0.058478,0.000222,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,647,Polygon,Live_Massive,0.193285,0.002835,-2.047059,-2.017062,-2.026956,0.00224,42.292122,5226.777196,105.773558
2019,34,2,NH,648,Polygon,Live_Encrusting,0.914087,0.017213,-2.066165,-1.871133,-2.016749,0.022092,5.483781,10000,417.275897
2019,34,2,NH,649,Polygon,Live_Branching,0.161097,0.001717,-1.724737,-1.680946,-1.691715,0.001267,44.069947,402.417434,113.331136
2019,34,2,NH,650,Polygon,Live_Encrusting,0.084028,0.000437,-1.681925,-1.671921,-1.676292,0.000145,10.689978,97.645995,79.960403
2019,34,2,NH,651,Polygon,Live_Massive,0.100114,0.000663,-1.976755,-1.936143,-1.962654,0.000473,79.757682,1551.519014,273.799577
2019,34,2,NH,652,Polygon,Macroalgae,0.49242,0.005299,-2.053091,-2.007458,-2.033232,0.005249,8.940425,183.526421,99.71183
2019,34,2,NH,653,Polygon,Live_FreeLiving,0.299584,0.00558,-2.054068,-2.000456,-2.017023,0.00656,9.738793,283.916802,97.035028
2019,34,2,NH,654,Polygon,Live_Encrusting,0.481987,0.010477,-2.059085,-2.002025,-2.03627,0.01012,4.490509,698.435691,78.224159
2019,34,2,NH,655,Polygon,Macroalgae,0.748453,0.012779,-2.048552,-1.97241,-2.012107,0.013935,6.710917,742.319269,114.489831
2019,34,2,NH,656,Polygon,Live_Porites,0.514874,0.014618,-1.896549,-1.820942,-1.844811,0.013615,0.284779,5746.213994,69.814139
2019,34,2,NH,657,Polygon,Live_Encrusting,0.079697,0.000425,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,34,2,NH,658,Polygon,Live_Massive,0.295714,0.002528,-1.924667,-1.865764,-1.897913,0.001965,58.283274,385.346865,170.634943
2019,34,2,NH,659,Polygon,Live_Encrusting,0.108151,0.000437,-1.996037,-1.901224,-1.952324,0.001832,142.356349,2224.849435,615.183211
2019,34,2,NH,660,Polygon,Live_Encrusting,0.163454,0.001139,-1.88718,-1.843771,-1.867517,0.000794,51.171385,217.578947,167.199321
2019,34,2,NH,661,Polygon,Rubble,0.199412,0.002312,-1.98212,-1.954151,-1.9738,0.001741,3.910558,2117.032891,94.306698
2019,34,2,NH,662,Polygon,Live_Branching,0.188075,0.002692,-1.865466,-1.828582,-1.838334,0.001877,16.816606,1565.048412,80.136889
2019,34,2,NH,663,Polygon,Live_Porites,0.485714,0.010821,-2.201116,-2.161976,-2.174518,0.010283,13.608783,1481.169181,46.225571
2019,34,2,NH,664,Polygon,Sand,0.340071,0.004466,-2.199297,-2.169398,-2.188096,0.005391,6.454576,408.496222,72.830162
2019,34,2,NH,665,Polygon,Sand,0.311672,0.003271,-2.21726,-2.169529,-2.201663,0.003205,14.607802,483.87664,128.645718
2019,34,2,NH,666,Polygon,Rubble,1.700226,0.044864,-2.214898,-2.07285,-2.173566,0.053303,5.244219,10000,118.06192
2019,34,2,NH,667,Polygon,Sand,0.768147,0.011327,-2.200171,-2.012984,-2.167097,0.012735,4.598091,10000,240.092042
2019,34,2,NH,668,Polygon,Sand,0.108316,0.000628,-2.161521,-2.047121,-2.119428,0.003895,49.858578,1589.030856,1008.182567
