Year,site,ppq,digitizer,OBJECTID *,SHAPE *,Benthic_Morphology,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope
2017,30,1,BS,245,Polygon,Macroalgae,1.113609,0.043742,-3.664767,-3.480402,-3.565983,0.060928,1.854023,3230.031697,225.779945
2017,30,1,BS,246,Polygon,Dead_Branching,0.951793,0.021131,-3.581596,-3.490066,-3.52009,0.023077,2.773369,10000,76.713408
2017,30,1,BS,247,Polygon,Live_Massive,0.504137,0.01607,-3.577183,-3.48125,-3.508358,0.018466,16.605138,2560.936963,116.037524
2017,30,1,BS,248,Polygon,Sand,0.562555,0.005857,-3.717414,-3.497795,-3.625882,0.015599,26.914745,1470.17802,574.480143
2017,30,1,BS,249,Polygon,Live_Porites,1.037693,0.013918,-3.547975,-3.450807,-3.489552,0.012418,7.80644,3827.010186,141.115737
2017,30,1,BS,250,Polygon,Rubble,1.533718,0.11447,-4.139727,-3.802952,-3.935083,0.187343,4.440774,1391.132894,244.11498
2017,30,1,BS,251,Polygon,Rubble,0.936718,0.045687,-3.895253,-3.67884,-3.806312,0.08187,1.367285,10000,316.708329
2017,30,1,BS,252,Polygon,Dead_Branching,0.380134,0.009213,-4.176891,-3.915226,-3.970906,0.015588,11.939659,1246.11921,329.594778
2017,30,1,BS,253,Polygon,Macroalgae,0.962298,0.031651,-5.263674,-4.947831,-5.165127,0.062709,15.961433,2401.868037,496.668332
2017,30,1,BS,254,Polygon,Macroalgae,2.395813,0.107391,-5.427241,-5.241529,-5.33238,0.14509,2.286762,10000,145.352963
2017,30,1,BS,255,Polygon,Macroalgae,0.581493,0.013633,-5.211685,-4.954303,-5.099068,0.04046,5.66112,2128.944568,866.577112
2017,30,1,BS,256,Polygon,Live_Porites,0.291944,0.005354,-5.214925,-5.157909,-5.176476,0.006107,20.160425,449.773116,111.844295
2017,30,1,BS,257,Polygon,Sand,0.344306,0.006027,-5.3506,-5.176022,-5.308766,0.012225,30.395445,1105.288586,389.324123
2017,30,1,BS,258,Polygon,Live_Branching,0.258115,0.004778,-4.785866,-4.7273,-4.746321,0.004255,11.864435,2300.539261,77.71056
2017,30,1,BS,259,Polygon,Rubble,0.370861,0.006074,-5.343234,-5.209436,-5.305228,0.009832,4.920459,10000,334.008889
2017,30,1,BS,260,Polygon,Rubble,0.153899,0.001526,-5.315047,-4.965236,-5.193945,0.010741,50.793817,2171.480018,1453.545915
2017,30,1,BS,261,Polygon,Live_Porites,0.416415,0.005078,-5.099912,-4.830012,-4.935916,0.018342,48.31889,4276.947764,1111.363399
2017,30,1,BS,262,Polygon,Sand,0.268161,0.003099,-5.319919,-5.038329,-5.227539,0.013168,27.28537,8630.065644,1083.954199
2017,30,1,BS,263,Polygon,Sand,1.342582,0.051407,-5.364078,-5.019771,-5.254543,0.083861,3.045628,10000,525.378536
2017,30,1,BS,264,Polygon,Sand,0.441769,0.004844,-5.206535,-4.92937,-5.147905,0.01021,28.688708,10000,830.026121
2017,30,1,BS,265,Polygon,Sand,0.739838,0.021478,-5.424257,-5.222067,-5.35045,0.047438,10.631125,10000,443.418387
2017,30,1,BS,266,Polygon,Dead_Branching,0.862791,0.049513,-5.35062,-5.063649,-5.129328,0.072922,1.683235,4959.681903,253.878246
2017,30,1,BS,267,Polygon,Macroalgae,1.518441,0.069824,-5.315506,-5.094275,-5.197689,0.102719,8.579315,10000,151.324849
2017,30,1,BS,268,Polygon,Sand,0.660016,0.01485,-5.296309,-5.143407,-5.213516,0.023473,9.727363,10000,160.061645
2017,30,1,BS,269,Polygon,Sand,0.087828,0.000337,-5.202675,-5.168284,-5.184419,0.00083,165.140543,310.271511,231.900094
2017,30,1,BS,270,Polygon,Sand,0.094396,0.000547,-5.191916,-5.172777,-5.185006,0.000737,3.683759,194.781597,94.242303
2017,30,1,BS,271,Polygon,Live_Encrusting,0.333551,0.007664,-5.140488,-5.053135,-5.07618,0.009612,11.93169,810.496558,205.072593
2017,30,1,BS,272,Polygon,Sand,0.173029,0.001951,-3.481761,-3.457289,-3.476429,0.001103,4.548421,244.58329,74.532146
2017,30,2,LW,1,Polygon,Rubble,41.109175,10.746913,4.488113,5.852441,5.094185,16.643655,0.614161,10000,210.468362
2017,30,2,LW,1,Polygon,Macroalgae,1.457468,0.056969,5.270043,5.607581,5.372919,0.09983,3.159149,10000,567.206499
2017,30,2,LW,2,Polygon,Live_Porites,0.540886,0.017857,5.225228,5.355391,5.312221,0.026267,16.094668,401.630899,121.660237
2017,30,2,LW,3,Polygon,Live_SubMassive,1.32463,0.08989,5.17185,5.513491,5.411216,0.18188,10.724285,10000,369.320476
2017,30,2,LW,4,Polygon,Dead_Massive,5.563803,0.793973,5.045051,5.712645,5.503378,1.371562,2.989266,10000,459.012208
2017,30,2,LW,5,Polygon,Live_SubMassive,0.55555,0.017221,4.93721,5.324221,5.212802,0.048559,30.545165,6141.28761,968.145484
2017,30,2,LW,6,Polygon,Live_SubMassive,0.366502,0.008788,4.91551,4.996009,4.970707,0.013617,17.983713,713.410574,170.633327
2017,30,2,LW,7,Polygon,Live_Massive,0.308919,0.006559,4.785359,4.929705,4.855429,0.012441,22.440473,2000.501277,281.070931
2017,30,2,LW,8,Polygon,Live_Massive,0.268376,0.004531,4.762417,5.018536,4.940307,0.014981,37.083962,10000,841.941331
2017,30,2,LW,9,Polygon,Dead_Branching,2.275377,0.306164,4.769329,5.206825,5.036205,0.673844,1.944098,2478.766121,388.704314
2017,30,2,LW,10,Polygon,Live_Massive,0.307272,0.005921,4.713055,4.779207,4.750333,0.009166,24.726604,323.200191,132.546014
2017,30,2,LW,11,Polygon,Dead_Massive,7.188581,0.446263,4.696092,5.306749,4.989376,0.88474,2.566131,10000,679.037339
2017,30,2,LW,12,Polygon,Dead_Massive,4.066976,0.497091,4.531822,4.997813,4.794191,0.829433,5.225846,10000,281.300512
2017,30,2,LW,13,Polygon,Live_Encrusting,0.811513,0.012041,4.727191,4.796745,4.75688,0.011561,1.010895,195.796958,45.014913
2017,30,2,LW,14,Polygon,Dead_Massive,1.172426,0.038424,4.558383,4.7959,4.757435,0.04932,3.753607,10000,323.25153
2017,30,2,LW,15,Polygon,Macroalgae,0.816684,0.025828,4.549807,4.659005,4.592357,0.038286,11.738697,937.137311,214.387919
2017,30,2,LW,16,Polygon,Dead_Massive,1.083278,0.057264,4.535956,4.725564,4.626491,0.090953,4.490853,3018.849904,235.63041
2017,30,2,LW,17,Polygon,Live_Porites,0.404698,0.009774,4.651774,4.754136,4.714784,0.012652,23.932854,1281.330965,238.709461
2017,30,2,LW,18,Polygon,Live_Branching,0.373265,0.008623,4.826486,4.896899,4.867168,0.012843,18.544965,335.233338,122.375909
2017,30,2,LW,19,Polygon,Live_Encrusting,0.173076,0.002004,4.837059,4.873164,4.86075,0.002706,22.125205,195.084848,92.579396
2017,30,2,LW,20,Polygon,Macroalgae,0.407151,0.008878,4.754795,4.794719,4.774371,0.007041,5.61396,1496.764492,43.129172
2017,30,2,LW,21,Polygon,Dead_Branching,1.078813,0.069643,4.84049,5.105583,4.997259,0.147591,4.468819,1444.856612,363.24913
2017,30,2,LW,22,Polygon,Dead_Branching,0.566042,0.019669,4.668268,4.770461,4.732634,0.029003,17.91418,424.276,121.360906
2017,30,2,LW,23,Polygon,Live_Porites,1.128287,0.050475,4.624084,4.815632,4.774252,0.066055,3.803866,3786.641024,180.523666
2017,30,2,LW,24,Polygon,Live_Massive,0.234008,0.003739,4.879036,4.91032,4.900387,0.004424,17.197744,133.491756,62.728729
2017,30,2,LW,25,Polygon,Live_Massive,0.534191,0.012963,4.892729,4.972639,4.945698,0.01476,10.031884,5912.661389,128.449809
2017,30,2,LW,26,Polygon,Live_Branching,0.191441,0.002282,5.369567,5.433227,5.414408,0.003361,46.720615,1062.578102,137.999749
2017,30,2,LW,27,Polygon,Live_Massive,0.408682,0.012444,5.336768,5.427329,5.399937,0.016506,32.610523,505.848094,132.037467
2017,30,2,LW,28,Polygon,Live_Massive,0.313119,0.005542,5.32573,5.426226,5.403243,0.005512,4.813285,648.979934,145.542104
2017,30,2,LW,29,Polygon,Live_Porites,0.431968,0.012831,5.391586,5.473729,5.448716,0.016271,3.047949,389.599974,92.771817
2017,30,2,LW,30,Polygon,Live_SubMassive,0.462794,0.006565,5.43358,5.636045,5.58117,0.016678,15.304798,1999.42926,551.18544
2017,30,2,LW,31,Polygon,Dead_Branching,1.036734,0.058185,5.24734,5.607417,5.492932,0.15673,7.659074,10000,722.684932
2017,30,2,LW,32,Polygon,Dead_Branching,0.592217,0.019502,5.474174,5.681962,5.612589,0.037581,11.266236,1345.146387,272.184772
2017,30,2,LW,33,Polygon,Macroalgae,0.273767,0.003724,5.415555,5.475643,5.451843,0.005038,13.789608,234.242847,99.070809
2017,30,2,LW,34,Polygon,Live_Porites,0.526818,0.017169,5.569623,5.674718,5.645698,0.019816,15.961464,1485.151445,110.855493
2017,30,2,LW,35,Polygon,Macroalgae,0.583088,0.016725,5.488779,5.60964,5.527107,0.02192,6.030679,5168.680236,150.33648
2017,30,2,LW,36,Polygon,Macroalgae,1.491406,0.04024,5.530018,5.702469,5.610777,0.047661,3.799092,3101.464686,139.837789
2017,30,2,LW,37,Polygon,Macroalgae,0.270349,0.004292,5.629981,5.659372,5.640882,0.004808,16.141504,94.622765,48.641817
2017,30,2,LW,38,Polygon,Live_Porites,0.42412,0.012166,5.68352,5.850765,5.799382,0.026428,25.165852,3284.967047,605.488999
2017,30,2,LW,39,Polygon,Macroalgae,0.858136,0.033928,5.580387,5.810579,5.663785,0.05209,4.476732,2189.020757,358.821585
2017,30,2,LW,40,Polygon,Dead_Massive,0.585951,0.014554,5.409779,5.522168,5.480884,0.022911,19.396178,579.081443,162.130797
2017,30,2,LW,42,Polygon,Dead_Massive,0.884428,0.037491,5.590921,5.997627,5.796984,0.133956,18.874901,10000,1068.273932
2017,30,2,LW,43,Polygon,Dead_Massive,1.083867,0.063906,5.582129,5.873211,5.769255,0.133007,6.403037,6846.317721,469.411484
2017,30,2,LW,44,Polygon,Dead_Massive,5.855188,0.456643,5.258485,5.803081,5.594232,0.781504,3.870389,10000,272.068133
2017,30,2,LW,45,Polygon,Live_Encrusting,0.448194,0.012853,5.512329,5.568528,5.549658,0.013755,8.841342,382.047017,90.446242
2017,30,2,LW,46,Polygon,Dead_Branching,0.678068,0.029963,5.402155,5.640507,5.572786,0.062258,5.531292,10000,615.111323
2017,30,2,LW,47,Polygon,Dead_Massive,1.187106,0.071697,5.158958,5.340089,5.279926,0.092535,9.576515,10000,109.534684
2017,30,2,LW,48,Polygon,Dead_Branching,0.72578,0.035136,5.271912,5.475862,5.392731,0.07516,9.727875,10000,374.624848
2017,30,2,LW,49,Polygon,Live_Encrusting,0.244398,0.00398,5.449385,5.511329,5.487715,0.008687,39.741613,1014.216085,302.696941
2017,30,2,LW,50,Polygon,Live_Encrusting,0.457402,0.003325,5.219985,5.409373,5.348028,0.005603,4.267589,2393.795716,358.984855
2017,30,2,LW,51,Polygon,Dead_Massive,5.868774,0.740831,4.950565,5.510027,5.269137,1.381577,1.891308,10000,444.240549
2017,30,2,LW,53,Polygon,Live_Encrusting,0.37032,0.006478,4.778312,4.878082,4.849708,0.008481,4.44943,864.961982,269.258151
2017,30,2,LW,55,Polygon,Dead_Massive,1.710466,0.09315,4.5848,4.808356,4.677461,0.114066,4.476165,10000,118.484115
2017,30,2,LW,56,Polygon,Dead_Massive,3.2427,0.26813,4.578791,4.850909,4.718824,0.347394,1.895833,2896.044141,124.66722
2017,30,2,LW,57,Polygon,Live_Encrusting,0.603787,0.014418,4.849572,4.934493,4.902707,0.01735,9.227113,579.417024,90.078011
2017,30,2,LW,58,Polygon,Dead_Massive,6.645841,0.594088,4.606745,5.078166,4.842603,0.852814,3.708964,10000,165.941246
2017,8,2,LW,1,Polygon,Macroalgae,85.478873,6.772665,4.504941,6.577911,5.901136,9.387722,0.567436,10000,188.502186
2017,8,2,LW,1,Polygon,Dead_Branching,0.59264,0.020583,4.50248,4.657542,4.61097,0.031091,11.996674,831.656405,178.728948
2017,8,2,LW,2,Polygon,Dead_Branching,0.758954,0.042385,4.647814,4.929605,4.848288,0.083201,11.555638,1790.060528,399.276151
2017,8,2,LW,3,Polygon,Macroalgae,0.515068,0.018639,4.589164,5.13892,4.860336,0.084214,26.88005,2134.420726,837.958786
2017,8,2,LW,4,Polygon,Macroalgae,0.585531,0.010557,4.714805,4.892248,4.79055,0.018101,3.493319,435.928479,165.842489
2017,8,2,LW,5,Polygon,Dead_Branching,0.611323,0.019504,4.509572,4.749474,4.657381,0.045737,10.388257,1259.350373,391.466957
2017,8,2,LW,6,Polygon,Live_SubMassive,0.412987,0.008323,4.900163,4.988533,4.950414,0.012062,8.511192,347.797855,120.258652
2017,8,2,LW,7,Polygon,Dead_Branching,0.704708,0.025724,4.878349,5.070915,5.021232,0.038353,4.756441,1253.281552,216.901493
2017,8,2,LW,8,Polygon,Dead_Branching,0.553458,0.017342,5.027962,5.145882,5.096399,0.025266,5.222574,522.015748,159.708966
2017,8,2,LW,9,Polygon,Live_Massive,0.335084,0.008229,5.097579,5.160028,5.138997,0.011556,16.916534,410.308872,118.436274
2017,8,2,LW,10,Polygon,Live_Massive,0.224395,0.003156,4.787522,4.888417,4.842715,0.005608,57.452889,339.384304,169.405204
2017,8,2,LW,11,Polygon,Dead_Branching,1.834089,0.117936,4.652305,5.447151,5.268523,0.253514,4.806719,10000,565.988037
2017,8,2,LW,12,Polygon,Live_Massive,1.225882,0.077033,4.899181,5.397132,5.219123,0.157681,5.365209,2456.143333,421.403496
2017,8,2,LW,13,Polygon,Live_SubMassive,1.586247,0.133449,5.186486,5.466676,5.38111,0.254185,2.944566,1801.52417,266.318294
2017,8,2,LW,14,Polygon,Live_SubMassive,0.891524,0.020632,5.251847,5.470442,5.392234,0.044806,12.565531,1480.684276,367.089827
2017,8,2,LW,15,Polygon,Live_Encrusting,0.142131,0.001342,5.482861,5.51008,5.503464,0.001802,14.972132,365.525533,104.566421
2017,8,2,LW,16,Polygon,Live_Massive_Grooved,0.565093,0.022291,5.366474,5.522349,5.462832,0.028318,4.166325,342.138699,117.647788
2017,8,2,LW,17,Polygon,Live_Massive,0.334875,0.00639,5.37148,5.429041,5.398213,0.007841,4.270339,209.889872,70.627561
2017,8,2,LW,18,Polygon,Live_Porites,0.881801,0.014447,5.199039,5.468548,5.350671,0.021365,7.06243,1484.247854,257.051347
2017,8,2,LW,19,Polygon,Live_Massive,0.460273,0.015493,5.453658,5.560791,5.520845,0.017494,6.998614,2141.940901,84.524177
2017,8,2,LW,20,Polygon,Live_Massive,0.468702,0.014471,5.60582,5.693966,5.659255,0.022202,16.00301,1380.055771,149.634722
2017,8,2,LW,21,Polygon,Live_Massive,0.482784,0.00792,5.432694,5.807722,5.587222,0.028443,40.294893,1695.466045,714.405765
2017,8,2,LW,22,Polygon,Live_Branching,0.440013,0.006139,5.641736,5.703171,5.674298,0.007227,24.947842,246.459443,93.101545
2017,8,2,LW,23,Polygon,Live_Encrusting,0.677333,0.01135,5.727145,5.946797,5.850874,0.022591,30.507836,940.42548,270.745783
2017,8,2,LW,24,Polygon,Live_Porites,0.508399,0.013918,5.91372,6.051608,5.97334,0.018319,3.223858,10000,131.664385
2017,8,2,LW,25,Polygon,Live_Massive,0.84416,0.015985,6.027395,6.209261,6.145384,0.024203,16.397741,1176.466621,253.801529
2017,8,2,LW,26,Polygon,Live_Encrusting,0.134436,0.000876,6.018868,6.036179,6.027325,0.001073,34.568898,78.278865,70.74535
2017,8,2,LW,27,Polygon,Live_Massive,0.605091,0.026683,6.338055,6.410298,6.384302,0.027222,3.399017,1599.66285,62.290907
2017,8,2,LW,28,Polygon,Live_Massive,0.156677,0.001703,6.315412,6.407197,6.335731,0.002672,18.228645,700.809492,338.465059
2017,8,2,LW,29,Polygon,Live_Massive,0.140099,0.001441,6.105614,6.147838,6.125061,0.002031,45.254105,197.213839,101.91236
2017,8,2,LW,30,Polygon,Live_SubMassive,0.715022,0.02051,5.911492,6.120695,6.057735,0.044426,2.175927,1764.950178,447.035006
2017,8,2,LW,31,Polygon,Live_SubMassive,1.023766,0.059268,5.69871,5.962585,5.853205,0.145709,11.112226,10000,484.433513
2017,8,2,LW,32,Polygon,Live_Massive,0.437108,0.01276,5.596149,5.703773,5.652315,0.015559,60.850163,2155.901719,117.897194
2017,8,2,LW,33,Polygon,Live_Encrusting,0.443487,0.005396,5.074414,5.159946,5.109906,0.007123,13.073312,637.770333,129.183641
2017,8,2,LW,34,Polygon,Live_Massive,0.758191,0.021279,5.165182,5.322861,5.252417,0.032567,7.664163,1180.505574,166.448277
2017,8,2,LW,35,Polygon,Live_FreeLiving,0.659482,0.027049,5.127085,5.343029,5.228673,0.045894,7.523069,4185.514754,205.491488
2017,8,2,LW,36,Polygon,Dead_Branching,1.079304,0.071341,5.119482,5.370924,5.288309,0.121792,4.583154,2238.690133,343.708336
2017,8,2,LW,37,Polygon,Live_Encrusting,0.085791,0.000497,5.118064,5.14325,5.131305,0.000713,65.217838,145.904615,104.480651
2017,8,2,LW,38,Polygon,Live_Encrusting,0.566638,0.013111,5.092817,5.213899,5.138269,0.021512,3.296135,1432.532095,201.908059
2017,8,2,LW,39,Polygon,Live_Encrusting,0.305043,0.004907,5.076732,5.130292,5.098662,0.006093,14.364153,151.137718,73.837094
2017,8,2,LW,40,Polygon,Live_Encrusting,0.272236,0.002656,5.16227,5.238057,5.199629,0.004027,12.16099,216.587657,119.371941
2017,8,2,LW,41,Polygon,Live_Massive,0.524639,0.015343,4.972957,5.228327,5.153731,0.02719,8.06166,10000,504.112916
2017,8,2,LW,42,Polygon,Live_Porites,1.142026,0.030696,5.242265,5.375692,5.320999,0.038637,5.807836,565.86559,99.029928
2017,8,2,LW,43,Polygon,Live_SubMassive,0.28939,0.005318,5.229296,5.335059,5.295529,0.009473,24.315425,523.042707,187.670431
2017,8,2,LW,44,Polygon,Live_Encrusting,0.239408,0.003933,5.16988,5.251528,5.208078,0.006346,63.366648,322.396979,131.11142
2017,8,2,LW,45,Polygon,Live_Encrusting,0.119836,0.001029,5.27546,5.303296,5.295241,0.001193,31.226615,170.849426,59.336848
2017,8,2,LW,46,Polygon,Dead_Branching,0.488932,0.017422,5.088706,5.148504,5.122952,0.02136,9.649253,168.753504,70.668398
2017,8,2,LW,47,Polygon,Live_SubMassive,0.168315,0.00168,5.14399,5.173751,5.158982,0.002419,37.602649,172.035698,105.933328
2017,8,2,LW,48,Polygon,Live_SubMassive,1.050714,0.008462,4.967131,5.201597,5.126379,0.020281,7.75958,1610.786033,572.668737
2017,8,2,LW,49,Polygon,Live_SubMassive,0.882746,0.028321,5.097074,5.272242,5.224204,0.045998,1.166273,1632.508576,277.377519
2017,8,2,LW,50,Polygon,Live_SubMassive,0.474205,0.013501,5.156623,5.298107,5.262302,0.021995,6.585272,1203.067255,257.301728
2017,8,2,LW,51,Polygon,Live_Massive,1.041595,0.024961,5.228729,5.347357,5.307825,0.042033,6.744825,1351.510642,216.65163
2017,8,2,LW,52,Polygon,Live_Massive_Grooved,0.665933,0.029931,5.180315,5.400775,5.329237,0.070619,11.825071,1999.440829,505.252696
2017,8,2,LW,53,Polygon,Live_Encrusting,0.289719,0.005842,5.318515,5.364235,5.34704,0.007326,17.496332,148.798928,76.237754
2017,8,2,LW,54,Polygon,Dead_Branching,0.478176,0.014213,4.970308,5.10146,5.038394,0.019012,19.353119,342.50094,114.775624
2017,8,2,LW,55,Polygon,Live_Massive_Grooved,0.216976,0.00293,5.107976,5.125689,5.119536,0.002148,5.998611,108.21665,28.438379
2017,8,2,LW,56,Polygon,Live_Massive,0.710959,0.037975,5.093954,5.211007,5.170374,0.052828,10.975851,1547.173152,122.116967
2017,8,2,LW,57,Polygon,Live_SubMassive,0.495733,0.007122,5.081346,5.253768,5.208052,0.016862,8.575425,1239.640712,537.744277
2017,8,2,LW,58,Polygon,Live_Porites,1.287439,0.102335,5.417079,5.583345,5.526236,0.132335,0.651755,10000,166.71895
2017,8,2,LW,59,Polygon,Dead_Branching,1.161914,0.045769,6.09108,6.343735,6.231608,0.066872,3.507966,2949.550858,200.399068
2017,8,2,LW,60,Polygon,Dead_Branching,0.875553,0.056833,6.16265,6.287712,6.241681,0.072007,4.000056,726.225299,119.86261
2017,8,2,LW,61,Polygon,Dead_Branching,0.370216,0.009231,5.935953,6.11205,6.043606,0.015143,1.263646,9992.81519,234.534705
2017,8,2,LW,62,Polygon,Dead_Branching,0.761782,0.023018,6.314629,6.447325,6.369926,0.033286,2.094464,10000,209.51069
2017,8,2,LW,63,Polygon,Live_SubMassive,0.582814,0.019906,6.200686,6.422103,6.313063,0.032457,35.370427,430.82559,165.615223
2017,8,2,LW,64,Polygon,Live_Porites,0.176798,0.002191,6.175126,6.207361,6.195762,0.002051,26.53522,141.089952,69.049567
2017,8,2,LW,65,Polygon,Dead_Branching,0.437363,0.008592,6.414353,6.495595,6.458114,0.008592,3.462432,737.643742,105.927943
2017,8,2,LW,66,Polygon,Live_Massive,0.518346,0.016357,5.759297,5.819191,5.7976,0.015345,1.119552,281.529542,48.690726
2017,8,2,LW,67,Polygon,Live_SubMassive,0.323526,0.007842,5.73198,5.797102,5.7719,0.008185,2.278488,197.526564,83.568509
2017,8,2,LW,68,Polygon,Live_Massive,0.979103,0.054345,5.586636,5.769872,5.683312,0.071242,11.323577,898.723137,121.395673
2017,8,2,LW,69,Polygon,Live_SubMassive,0.6457,0.01414,5.466932,5.594434,5.517617,0.014351,5.165927,1619.363751,91.919939
2017,8,2,LW,70,Polygon,Live_Encrusting,0.354924,0.006853,5.431881,5.478674,5.461955,0.007848,4.422238,175.320398,76.038593
2017,8,2,LW,71,Polygon,Live_SubMassive,0.538733,0.016258,5.389503,5.462908,5.434035,0.017985,9.587832,764.001126,76.478807
2017,8,2,LW,72,Polygon,Dead_Branching,0.456301,0.015325,5.411726,5.486628,5.45821,0.017982,22.402478,245.544893,80.533367
2017,8,2,LW,73,Polygon,Live_Encrusting,0.254714,0.003044,5.161336,5.196303,5.180846,0.003165,7.083028,90.044775,43.949721
2017,8,2,LW,74,Polygon,Live_Massive,0.351372,0.007255,5.406055,5.44168,5.427048,0.006872,12.58706,168.119906,63.106363
2017,8,2,LW,75,Polygon,Live_Massive,0.374738,0.01015,5.434881,5.52231,5.473086,0.013794,9.641249,323.170562,134.038785
2017,8,2,LW,76,Polygon,Dead_Branching,1.013167,0.026588,5.436067,5.567311,5.517796,0.031854,3.168153,10000,137.622357
2017,8,2,LW,77,Polygon,Live_Massive,0.571742,0.020004,5.486797,5.550761,5.507255,0.021787,3.38981,262.953651,55.301487
2017,8,2,LW,78,Polygon,Live_Massive,0.42341,0.013399,5.536016,5.590387,5.5536,0.013895,14.901779,799.599806,64.979353
2017,8,2,LW,79,Polygon,Live_Porites,0.545498,0.020713,5.527796,5.633538,5.590242,0.026775,18.994354,796.025281,109.999592
2017,8,2,LW,80,Polygon,Live_Massive,0.830642,0.014052,5.454493,5.589718,5.540082,0.02268,16.544796,653.617328,189.219694
2017,8,2,LW,81,Polygon,Live_Massive,0.478569,0.014104,5.494709,5.579041,5.546219,0.019551,7.11245,222.270056,98.699876
2017,8,2,LW,82,Polygon,Live_Massive,0.508564,0.016886,5.497783,5.56296,5.531539,0.020432,15.050214,483.49713,69.268242
2017,8,2,LW,83,Polygon,Live_SubMassive,0.302656,0.004604,5.525591,5.603278,5.57448,0.00753,45.484864,351.053554,146.806483
2017,8,2,LW,84,Polygon,Live_Massive,0.323546,0.007764,5.693569,5.744366,5.714342,0.006887,6.568371,210.922676,50.7371
2017,8,2,LW,85,Polygon,Live_Massive,0.349436,0.008356,5.759115,5.882856,5.817852,0.012131,29.688459,490.443623,235.36039
2017,8,2,LW,86,Polygon,Live_Massive,0.365837,0.005611,5.604749,5.736057,5.685285,0.010846,20.586662,508.074076,196.616446
2017,8,2,LW,87,Polygon,Live_Porites,0.360104,0.005788,5.710375,5.808323,5.746195,0.010388,21.02888,1138.718627,283.008063
2017,8,2,LW,88,Polygon,Live_SubMassive,0.604342,0.014377,5.731083,5.955605,5.829728,0.028825,9.407312,1539.184351,354.217572
2017,8,2,LW,89,Polygon,Live_Massive,0.783024,0.021604,5.625415,5.85291,5.743419,0.036813,9.039736,6509.073062,175.047871
2017,8,2,LW,90,Polygon,Live_Massive,1.05506,0.023378,5.731253,5.844347,5.798466,0.030621,13.414251,354.222368,98.59209
2017,8,2,LW,91,Polygon,Live_Massive,0.685482,0.029881,5.813036,5.984484,5.896269,0.044243,11.547303,3181.279127,144.055213
2017,8,2,LW,92,Polygon,Dead_Branching,0.876179,0.045722,5.783747,5.964525,5.892806,0.063591,6.21728,3641.654646,123.306181
2017,8,2,LW,93,Polygon,Live_Porites,2.114253,0.054231,5.751458,6.061762,5.904324,0.067133,7.02556,921.750524,108.745929
2017,8,2,LW,94,Polygon,Live_Massive,0.337544,0.006976,6.113559,6.140417,6.127619,0.00545,6.489004,809.424066,33.24989
2017,8,2,LW,95,Polygon,Live_FreeLiving,0.3125,0.006967,6.08189,6.158538,6.119469,0.007509,8.314626,296.873727,114.045998
2017,8,2,LW,96,Polygon,Live_Massive,0.373419,0.010437,6.310713,6.359471,6.337705,0.009086,11.405519,176.639635,55.639042
2017,8,2,LW,97,Polygon,Live_Encrusting,0.128705,0.001184,6.140876,6.15736,6.147485,0.001021,6.562048,122.414486,35.281214
2017,8,2,LW,98,Polygon,Live_Massive,0.427825,0.011249,6.215714,6.270978,6.240014,0.009708,0.686005,10000,44.187136
2017,8,2,LW,99,Polygon,Live_Porites,0.980809,0.043465,6.007895,6.117829,6.062223,0.044957,7.238714,9817.981941,67.535539
2017,8,2,LW,100,Polygon,Live_Encrusting,0.173392,0.002022,5.980312,6.015192,5.996012,0.001187,42.959699,105.878788,60.897753
2017,8,2,LW,101,Polygon,Live_Porites,0.849991,0.031658,5.698421,5.94874,5.825673,0.040712,5.002022,5492.49846,131.259349
2017,8,2,LW,102,Polygon,Live_Massive,0.636856,0.013313,5.708559,5.960945,5.793199,0.022665,45.646366,2275.026527,264.302
2017,8,2,LW,103,Polygon,Live_Encrusting,0.193658,0.00267,5.591972,5.762754,5.685151,0.007327,10.408101,858.543956,359.567138
2017,8,2,LW,104,Polygon,Dead_Branching,0.826601,0.033784,5.574136,5.844205,5.754913,0.063991,5.786438,1651.984696,404.87347
2017,8,2,LW,105,Polygon,Live_Massive,0.430794,0.008751,5.52222,5.587438,5.564932,0.011361,13.805167,206.908737,87.166963
2017,8,2,LW,106,Polygon,Live_Porites,0.376295,0.005094,5.51419,5.570453,5.546776,0.006181,11.487412,143.763572,67.301395
2017,8,2,LW,107,Polygon,Live_Porites,0.484338,0.009583,5.498181,5.554966,5.522087,0.012875,12.547765,195.321005,93.082795
2017,8,2,LW,108,Polygon,Live_Porites,0.367005,0.009636,5.56696,5.627058,5.603526,0.010636,10.253855,160.563796,65.935728
2017,8,2,LW,109,Polygon,Live_SubMassive,0.688909,0.02271,5.545906,5.659245,5.611479,0.034096,11.469384,580.493023,142.989891
2017,8,2,LW,110,Polygon,Live_Massive,0.413842,0.007915,5.549428,5.595404,5.576725,0.009489,17.3714,112.538182,65.00571
2017,8,2,LW,111,Polygon,Dead_Branching,1.384749,0.113223,5.385191,5.630154,5.560833,0.193881,3.897739,4947.216913,243.855953
2017,8,2,LW,112,Polygon,Live_Encrusting,0.118478,0.000972,5.654194,5.672763,5.667157,0.001139,20.462429,106.644247,59.51447
2017,8,2,LW,113,Polygon,Live_SubMassive,0.657344,0.008689,5.530491,5.661997,5.613635,0.016129,12.694599,913.124663,248.309635
