KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note,,KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note,,,
09_08_2019,5,SC,1,,Pempheris oualensis,18,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Myripristis berndti,22,6,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Sargocentron tiere,20,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Cephalopholis argus,36,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Pseudanthias dispar,4,3,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Pseudanthias olivaceus,4,40,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Paracirrhites forsteri,7,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Centropyge loricula,5,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chromis margaritifer,4,13,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chromis margaritifer,3,25,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chromis margaritifer,2,19,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chromis vanderbilti,2,45,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chromis xanthura,7,40,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Stegastes aureus,6,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Gomphosus varius,2,2,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Labroides dimidiatus,2,1,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Labroides rubrolabiatus,6,3,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Labroides rubrolabiatus,4,2,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Oxycheilinus unifasciatus,18,1,IP,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Pseudocheilinus hexataenia,4,3,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Thalassoma amblycephalum,2,40,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chlorurus sordidus,35,1,TP,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chlorurus sordidus,24,2,IP,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chlorurus sordidus,6,1,juv,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Chlorurus sordidus,18,1,IP,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Acanthurus nigricans,20,5,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Acanthurus nigricans,15,6,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Ctenochaetus marginatus,20,2,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Ctenochaetus marginatus,14,7,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Ctenochaetus marginatus,16,4,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Ctenochaetus striatus,12,7,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,2,,Ctenochaetus striatus,15,3,,854,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Myripristis berndti,22,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Cephalopholis argus,25,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Pseudanthias dispar,4,30,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Pseudanthias olivaceus,4,23,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Pseudanthias olivaceus,3,40,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Paracirrhites forsteri,8,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Paracirrhites forsteri,6,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Lutjanus bohar,22,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Plagiotremus tapeinosoma,4,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Centropyge loricula,5,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Centropyge flavissima,5,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chromis margaritifer,4,25,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chromis margaritifer,2,17,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chromis margaritifer,3,30,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chromis vanderbilti,3,53,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chromis acares,2,12,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Stegastes aureus,6,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Pseudodax moluccanus,24,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Gomphosus varius,2,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Gomphosus varius,3,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Gomphosus varius,5,7,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Halichoeres ornatissimus,6,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Labroides dimidiatus,5,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Labroides dimidiatus,7,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Thalassoma amblycephalum,3,34,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Thalassoma amblycephalum,2,15,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Calotomus carolinus,25,2,IP,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chlorurus sordidus,32,1,TP,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Chlorurus sordidus,22,3,IP,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Acanthurus nigricans,20,5,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Acanthurus nigricans,12,3,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Acanthurus nigricauda,24,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Ctenochaetus marginatus,20,1,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Ctenochaetus striatus,20,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Ctenochaetus striatus,13,3,,910,10.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,3,,Ctenochaetus striatus,16,2,,910,10.8,2,,,,,,,,,,,,,,,,,,
